,region,state,newCases,accumCases,newDeaths,accumDeaths,date,mortality
1,Norte,RO,0,0,0,0,2020-02-25,0
2,Norte,RO,0,0,0,0,2020-02-26,0
3,Norte,RO,0,0,0,0,2020-02-27,0
4,Norte,RO,0,0,0,0,2020-02-28,0
5,Norte,RO,0,0,0,0,2020-02-29,0
6,Norte,RO,0,0,0,0,2020-03-01,0
7,Norte,RO,0,0,0,0,2020-03-02,0
8,Norte,RO,0,0,0,0,2020-03-03,0
9,Norte,RO,0,0,0,0,2020-03-04,0
10,Norte,RO,0,0,0,0,2020-03-05,0
11,Norte,RO,0,0,0,0,2020-03-06,0
12,Norte,RO,0,0,0,0,2020-03-07,0
13,Norte,RO,0,0,0,0,2020-03-08,0
14,Norte,RO,0,0,0,0,2020-03-09,0
15,Norte,RO,0,0,0,0,2020-03-10,0
16,Norte,RO,0,0,0,0,2020-03-11,0
17,Norte,RO,0,0,0,0,2020-03-12,0
18,Norte,RO,0,0,0,0,2020-03-13,0
19,Norte,RO,0,0,0,0,2020-03-14,0
20,Norte,RO,0,0,0,0,2020-03-15,0
21,Norte,RO,0,0,0,0,2020-03-16,0
22,Norte,RO,0,0,0,0,2020-03-17,0
23,Norte,RO,0,0,0,0,2020-03-18,0
24,Norte,RO,0,0,0,0,2020-03-19,0
25,Norte,RO,1,1,0,0,2020-03-20,0
26,Norte,RO,0,1,0,0,2020-03-21,0
27,Norte,RO,2,3,0,0,2020-03-22,0
28,Norte,RO,0,3,0,0,2020-03-23,0
29,Norte,RO,0,3,0,0,2020-03-24,0
30,Norte,RO,2,5,0,0,2020-03-25,0
31,Norte,RO,0,5,0,0,2020-03-26,0
32,Norte,RO,1,6,0,0,2020-03-27,0
33,Norte,RO,0,6,0,0,2020-03-28,0
34,Norte,RO,0,6,0,0,2020-03-29,0
35,Norte,RO,0,6,0,0,2020-03-30,0
36,Norte,RO,2,8,1,1,2020-03-31,125
37,Norte,RO,1,9,0,1,2020-04-01,0.111111111111111
38,Norte,RO,1,10,0,1,2020-04-02,0.1
39,Norte,RO,0,10,0,1,2020-04-03,0.1
40,Norte,RO,1,11,0,1,2020-04-04,0.0909090909090909
41,Norte,RO,1,12,0,1,2020-04-05,0.0833333333333333
42,Norte,RO,2,14,0,1,2020-04-06,0.0714285714285714
43,Norte,RO,4,18,0,1,2020-04-07,0.0555555555555556
44,Norte,RO,0,18,0,1,2020-04-08,0.0555555555555556
45,Norte,RO,10,28,1,2,2020-04-09,0.0714285714285714
46,Norte,RO,4,32,0,2,2020-04-10,0.0625
47,Norte,RO,1,33,0,2,2020-04-11,0.0606060606060606
48,Norte,RO,2,35,0,2,2020-04-12,0.0571428571428571
49,Norte,RO,7,42,0,2,2020-04-13,0.0476190476190476
50,Norte,RO,22,64,0,2,2020-04-14,0.03125
51,Norte,RO,5,69,0,2,2020-04-15,0.0289855072463768
52,Norte,RO,7,76,1,3,2020-04-16,0.0394736842105263
53,Norte,RO,16,92,0,3,2020-04-17,0.0326086956521739
54,Norte,RO,18,110,0,3,2020-04-18,0.0272727272727273
55,Norte,RO,18,128,1,4,2020-04-19,0.03125
56,Norte,RO,32,160,0,4,2020-04-20,25
57,Norte,RO,39,199,0,4,2020-04-21,0.0201005025125628
58,Norte,RO,24,223,1,5,2020-04-22,0.0224215246636771
59,Norte,RO,27,250,0,5,2020-04-23,0.02
60,Norte,RO,40,290,0,5,2020-04-24,0.0172413793103448
61,Norte,RO,38,328,2,7,2020-04-25,0.0213414634146341
62,Norte,RO,36,364,3,10,2020-04-26,0.0274725274725275
63,Norte,RO,29,393,0,10,2020-04-27,0.0254452926208651
64,Norte,RO,20,413,1,11,2020-04-28,0.026634382566586
65,Norte,RO,20,433,4,15,2020-04-29,0.0346420323325635
66,Norte,RO,69,502,1,16,2020-04-30,0.0318725099601594
67,Norte,RO,83,585,2,18,2020-05-01,0.0307692307692308
68,Norte,RO,68,653,5,23,2020-05-02,0.0352220520673813
69,Norte,RO,52,705,1,24,2020-05-03,0.0340425531914894
70,Norte,RO,51,756,1,25,2020-05-04,0.0330687830687831
71,Norte,RO,105,861,4,29,2020-05-05,0.0336817653890825
72,Norte,RO,82,943,4,33,2020-05-06,0.0349946977730647
73,Norte,RO,155,1098,4,37,2020-05-07,0.0336976320582878
74,Norte,RO,124,1222,2,39,2020-05-08,0.0319148936170213
75,Norte,RO,41,1263,2,41,2020-05-09,0.0324623911322249
76,Norte,RO,39,1302,2,43,2020-05-10,0.033026113671275
77,Norte,RO,94,1396,4,47,2020-05-11,0.0336676217765043
78,Norte,RO,64,1460,3,50,2020-05-12,0.0342465753424658
79,Norte,RO,152,1612,0,50,2020-05-13,0.0310173697270471
80,Norte,RO,74,1686,6,56,2020-05-14,0.033214709371293
81,Norte,RO,103,1789,6,62,2020-05-15,0.0346562325321409
82,Norte,RO,130,1919,7,69,2020-05-16,0.0359562272016675
83,Norte,RO,44,1963,5,74,2020-05-17,0.0376974019358125
84,Norte,RO,80,2043,3,77,2020-05-18,0.0376896720509055
85,Norte,RO,214,2257,10,87,2020-05-19,0.0385467434647763
86,Norte,RO,242,2499,3,90,2020-05-20,0.0360144057623049
87,Norte,RO,160,2659,11,101,2020-05-21,0.0379842045881911
88,Norte,RO,115,2774,5,106,2020-05-22,0.0382119682768565
89,Norte,RO,335,3109,9,115,2020-05-23,0.0369893856545513
90,Norte,RO,92,3201,6,121,2020-05-24,0.0378006872852234
91,Norte,RO,67,3268,0,121,2020-05-25,0.0370257037943696
92,Norte,RO,225,3493,12,133,2020-05-26,0.0380761523046092
93,Norte,RO,369,3862,4,137,2020-05-27,0.0354738477472812
94,Norte,RO,390,4252,5,142,2020-05-28,0.0333960489181562
95,Norte,RO,250,4502,3,145,2020-05-29,0.0322079075966237
96,Norte,RO,241,4743,6,151,2020-05-30,0.0318363904701666
97,Norte,RO,199,4942,5,156,2020-05-31,0.0315661675435047
98,Norte,RO,230,5172,3,159,2020-06-01,0.0307424593967517
99,Norte,RO,305,5477,13,172,2020-06-02,0.031404053313858
100,Norte,RO,236,5713,8,180,2020-06-03,0.0315070890950464
101,Norte,RO,746,6459,14,194,2020-06-04,0.0300356092274346
102,Norte,AC,0,0,0,0,2020-02-25,0
103,Norte,AC,0,0,0,0,2020-02-26,0
104,Norte,AC,0,0,0,0,2020-02-27,0
105,Norte,AC,0,0,0,0,2020-02-28,0
106,Norte,AC,0,0,0,0,2020-02-29,0
107,Norte,AC,0,0,0,0,2020-03-01,0
108,Norte,AC,0,0,0,0,2020-03-02,0
109,Norte,AC,0,0,0,0,2020-03-03,0
110,Norte,AC,0,0,0,0,2020-03-04,0
111,Norte,AC,0,0,0,0,2020-03-05,0
112,Norte,AC,0,0,0,0,2020-03-06,0
113,Norte,AC,0,0,0,0,2020-03-07,0
114,Norte,AC,0,0,0,0,2020-03-08,0
115,Norte,AC,0,0,0,0,2020-03-09,0
116,Norte,AC,0,0,0,0,2020-03-10,0
117,Norte,AC,0,0,0,0,2020-03-11,0
118,Norte,AC,0,0,0,0,2020-03-12,0
119,Norte,AC,0,0,0,0,2020-03-13,0
120,Norte,AC,0,0,0,0,2020-03-14,0
121,Norte,AC,0,0,0,0,2020-03-15,0
122,Norte,AC,0,0,0,0,2020-03-16,0
123,Norte,AC,0,0,0,0,2020-03-17,0
124,Norte,AC,0,0,0,0,2020-03-18,0
125,Norte,AC,3,3,0,0,2020-03-19,0
126,Norte,AC,4,7,0,0,2020-03-20,0
127,Norte,AC,2,9,0,0,2020-03-21,0
128,Norte,AC,2,11,0,0,2020-03-22,0
129,Norte,AC,0,11,0,0,2020-03-23,0
130,Norte,AC,6,17,0,0,2020-03-24,0
131,Norte,AC,6,23,0,0,2020-03-25,0
132,Norte,AC,1,24,0,0,2020-03-26,0
133,Norte,AC,1,25,0,0,2020-03-27,0
134,Norte,AC,0,25,0,0,2020-03-28,0
135,Norte,AC,9,34,0,0,2020-03-29,0
136,Norte,AC,8,42,0,0,2020-03-30,0
137,Norte,AC,0,42,0,0,2020-03-31,0
138,Norte,AC,1,43,0,0,2020-04-01,0
139,Norte,AC,0,43,0,0,2020-04-02,0
140,Norte,AC,3,46,0,0,2020-04-03,0
141,Norte,AC,0,46,0,0,2020-04-04,0
142,Norte,AC,2,48,0,0,2020-04-05,0
143,Norte,AC,2,50,0,0,2020-04-06,0
144,Norte,AC,0,50,1,1,2020-04-07,0.02
145,Norte,AC,4,54,1,2,2020-04-08,0.037037037037037
146,Norte,AC,8,62,0,2,2020-04-09,0.032258064516129
147,Norte,AC,8,70,0,2,2020-04-10,0.0285714285714286
148,Norte,AC,2,72,0,2,2020-04-11,0.0277777777777778
149,Norte,AC,5,77,0,2,2020-04-12,0.025974025974026
150,Norte,AC,13,90,1,3,2020-04-13,0.0333333333333333
151,Norte,AC,9,99,0,3,2020-04-14,0.0303030303030303
152,Norte,AC,2,101,0,3,2020-04-15,0.0297029702970297
153,Norte,AC,9,110,2,5,2020-04-16,0.0454545454545455
154,Norte,AC,25,135,0,5,2020-04-17,0.037037037037037
155,Norte,AC,7,142,0,5,2020-04-18,0.0352112676056338
156,Norte,AC,21,163,1,6,2020-04-19,0.0368098159509202
157,Norte,AC,13,176,2,8,2020-04-20,0.0454545454545455
158,Norte,AC,19,195,0,8,2020-04-21,0.041025641025641
159,Norte,AC,19,214,0,8,2020-04-22,0.0373831775700935
160,Norte,AC,13,227,2,10,2020-04-23,0.0440528634361234
161,Norte,AC,7,234,1,11,2020-04-24,0.047008547008547
162,Norte,AC,24,258,0,11,2020-04-25,0.0426356589147287
163,Norte,AC,21,279,0,11,2020-04-26,0.039426523297491
164,Norte,AC,0,279,3,14,2020-04-27,0.0501792114695341
165,Norte,AC,32,311,2,16,2020-04-28,0.0514469453376206
166,Norte,AC,43,354,1,17,2020-04-29,0.0480225988700565
167,Norte,AC,50,404,2,19,2020-04-30,0.047029702970297
168,Norte,AC,82,486,0,19,2020-05-01,0.0390946502057613
169,Norte,AC,67,553,2,21,2020-05-02,0.0379746835443038
170,Norte,AC,104,657,3,24,2020-05-03,0.0365296803652968
171,Norte,AC,76,733,4,28,2020-05-04,0.0381991814461119
172,Norte,AC,84,817,1,29,2020-05-05,0.0354957160342717
173,Norte,AC,126,943,4,33,2020-05-06,0.0349946977730647
174,Norte,AC,71,1014,3,36,2020-05-07,0.0355029585798817
175,Norte,AC,163,1177,2,38,2020-05-08,0.032285471537808
176,Norte,AC,158,1335,1,39,2020-05-09,0.0292134831460674
177,Norte,AC,112,1447,2,41,2020-05-10,0.0283344851416724
178,Norte,AC,13,1460,4,45,2020-05-11,0.0308219178082192
179,Norte,AC,130,1590,6,51,2020-05-12,0.0320754716981132
180,Norte,AC,104,1694,1,52,2020-05-13,0.0306965761511216
181,Norte,AC,46,1740,3,55,2020-05-14,0.0316091954022989
182,Norte,AC,45,1785,2,57,2020-05-15,0.0319327731092437
183,Norte,AC,82,1867,2,59,2020-05-16,0.0316014997321907
184,Norte,AC,130,1997,1,60,2020-05-17,0.0300450676014021
185,Norte,AC,237,2234,7,67,2020-05-18,0.0299910474485228
186,Norte,AC,248,2482,5,72,2020-05-19,0.0290088638195004
187,Norte,AC,335,2817,4,76,2020-05-20,0.0269790557330493
188,Norte,AC,286,3103,2,78,2020-05-21,0.0251369642281663
189,Norte,AC,240,3343,2,80,2020-05-22,0.0239306012563566
190,Norte,AC,524,3867,7,87,2020-05-23,0.0224980605120248
191,Norte,AC,293,4160,5,92,2020-05-24,0.0221153846153846
192,Norte,AC,341,4501,5,97,2020-05-25,0.0215507664963341
193,Norte,AC,280,4781,8,105,2020-05-26,0.0219619326500732
194,Norte,AC,470,5251,8,113,2020-05-27,0.0215197105313274
195,Norte,AC,349,5600,9,122,2020-05-28,0.0217857142857143
196,Norte,AC,241,5841,13,135,2020-05-29,0.0231124807395994
197,Norte,AC,231,6072,7,142,2020-05-30,0.0233860342555995
198,Norte,AC,147,6219,6,148,2020-05-31,0.0237980382698183
199,Norte,AC,107,6326,13,161,2020-06-01,0.0254505216566551
200,Norte,AC,139,6465,4,165,2020-06-02,0.0255220417633411
201,Norte,AC,214,6679,6,171,2020-06-03,0.0256026351250187
202,Norte,AC,342,7021,10,181,2020-06-04,0.0257798034468024
203,Norte,AM,0,0,0,0,2020-02-25,0
204,Norte,AM,0,0,0,0,2020-02-26,0
205,Norte,AM,0,0,0,0,2020-02-27,0
206,Norte,AM,0,0,0,0,2020-02-28,0
207,Norte,AM,0,0,0,0,2020-02-29,0
208,Norte,AM,0,0,0,0,2020-03-01,0
209,Norte,AM,0,0,0,0,2020-03-02,0
210,Norte,AM,0,0,0,0,2020-03-03,0
211,Norte,AM,0,0,0,0,2020-03-04,0
212,Norte,AM,0,0,0,0,2020-03-05,0
213,Norte,AM,0,0,0,0,2020-03-06,0
214,Norte,AM,0,0,0,0,2020-03-07,0
215,Norte,AM,0,0,0,0,2020-03-08,0
216,Norte,AM,0,0,0,0,2020-03-09,0
217,Norte,AM,0,0,0,0,2020-03-10,0
218,Norte,AM,0,0,0,0,2020-03-11,0
219,Norte,AM,0,0,0,0,2020-03-12,0
220,Norte,AM,0,0,0,0,2020-03-13,0
221,Norte,AM,0,0,0,0,2020-03-14,0
222,Norte,AM,1,1,0,0,2020-03-15,0
223,Norte,AM,0,1,0,0,2020-03-16,0
224,Norte,AM,0,1,0,0,2020-03-17,0
225,Norte,AM,0,1,0,0,2020-03-18,0
226,Norte,AM,2,3,0,0,2020-03-19,0
227,Norte,AM,0,3,0,0,2020-03-20,0
228,Norte,AM,8,11,0,0,2020-03-21,0
229,Norte,AM,15,26,0,0,2020-03-22,0
230,Norte,AM,6,32,0,0,2020-03-23,0
231,Norte,AM,15,47,0,0,2020-03-24,0
232,Norte,AM,7,54,1,1,2020-03-25,0.0185185185185185
233,Norte,AM,13,67,0,1,2020-03-26,0.0149253731343284
234,Norte,AM,14,81,0,1,2020-03-27,0.0123456790123457
235,Norte,AM,30,111,0,1,2020-03-28,0.00900900900900901
236,Norte,AM,29,140,0,1,2020-03-29,0.00714285714285714
237,Norte,AM,11,151,0,1,2020-03-30,0.00662251655629139
238,Norte,AM,24,175,2,3,2020-03-31,0.0171428571428571
239,Norte,AM,25,200,0,3,2020-04-01,15
240,Norte,AM,29,229,0,3,2020-04-02,0.0131004366812227
241,Norte,AM,31,260,4,7,2020-04-03,0.0269230769230769
242,Norte,AM,51,311,5,12,2020-04-04,0.0385852090032154
243,Norte,AM,106,417,2,14,2020-04-05,0.0335731414868106
244,Norte,AM,115,532,5,19,2020-04-06,0.0357142857142857
245,Norte,AM,104,636,4,23,2020-04-07,0.0361635220125786
246,Norte,AM,168,804,7,30,2020-04-08,0.0373134328358209
247,Norte,AM,95,899,10,40,2020-04-09,0.0444938820912125
248,Norte,AM,82,981,10,50,2020-04-10,0.0509683995922528
249,Norte,AM,69,1050,3,53,2020-04-11,0.0504761904761905
250,Norte,AM,156,1206,9,62,2020-04-12,0.0514096185737977
251,Norte,AM,69,1275,9,71,2020-04-13,0.0556862745098039
252,Norte,AM,209,1484,19,90,2020-04-14,0.0606469002695418
253,Norte,AM,70,1554,16,106,2020-04-15,0.0682110682110682
254,Norte,AM,165,1719,18,124,2020-04-16,0.0721349621873182
255,Norte,AM,90,1809,21,145,2020-04-17,0.080154781647319
256,Norte,AM,88,1897,16,161,2020-04-18,0.0848708487084871
257,Norte,AM,147,2044,21,182,2020-04-19,0.089041095890411
258,Norte,AM,116,2160,3,185,2020-04-20,0.0856481481481482
259,Norte,AM,110,2270,8,193,2020-04-21,0.0850220264317181
260,Norte,AM,209,2479,14,207,2020-04-22,0.0835014118596208
261,Norte,AM,409,2888,27,234,2020-04-23,0.0810249307479224
262,Norte,AM,306,3194,21,255,2020-04-24,0.0798371947401378
263,Norte,AM,441,3635,32,287,2020-04-25,0.0789546079779918
264,Norte,AM,198,3833,17,304,2020-04-26,0.0793112444560397
265,Norte,AM,95,3928,16,320,2020-04-27,0.0814663951120163
266,Norte,AM,409,4337,31,351,2020-04-28,0.0809315194835139
267,Norte,AM,464,4801,29,380,2020-04-29,0.0791501770464487
268,Norte,AM,453,5254,45,425,2020-04-30,0.0808907499048344
269,Norte,AM,469,5723,51,476,2020-05-01,0.0831731609295824
270,Norte,AM,339,6062,25,501,2020-05-02,0.0826459914219729
271,Norte,AM,621,6683,47,548,2020-05-03,0.081999102199611
272,Norte,AM,559,7242,36,584,2020-05-04,0.0806407069870202
273,Norte,AM,867,8109,65,649,2020-05-05,0.0800345295350845
274,Norte,AM,1134,9243,102,751,2020-05-06,0.081250676187385
275,Norte,AM,856,10099,55,806,2020-05-07,0.0798098821665511
276,Norte,AM,628,10727,68,874,2020-05-08,0.0814766477113825
277,Norte,AM,1198,11925,88,962,2020-05-09,0.0806708595387841
278,Norte,AM,674,12599,42,1004,2020-05-10,0.0796888641955711
279,Norte,AM,320,12919,31,1035,2020-05-11,0.0801145599504606
280,Norte,AM,1249,14168,63,1098,2020-05-12,0.0774985883681536
281,Norte,AM,1648,15816,62,1160,2020-05-13,0.073343449671219
282,Norte,AM,1365,17181,75,1235,2020-05-14,0.071881729817822
283,Norte,AM,1211,18392,96,1331,2020-05-15,0.0723684210526316
284,Norte,AM,1285,19677,44,1375,2020-05-16,0.0698785383950806
285,Norte,AM,651,20328,38,1413,2020-05-17,0.0695100354191263
286,Norte,AM,585,20913,20,1433,2020-05-18,0.0685219719791517
287,Norte,AM,1219,22132,58,1491,2020-05-19,0.0673685161756732
288,Norte,AM,1572,23704,70,1561,2020-05-20,0.0658538643266959
289,Norte,AM,1663,25367,59,1620,2020-05-21,0.0638624985217014
290,Norte,AM,1671,27038,49,1669,2020-05-22,0.0617279384569865
291,Norte,AM,1764,28802,75,1744,2020-05-23,0.0605513506006527
292,Norte,AM,1065,29867,14,1758,2020-05-24,0.0588609502126092
293,Norte,AM,415,30282,23,1781,2020-05-25,0.0588138167888515
294,Norte,AM,1667,31949,71,1852,2020-05-26,0.0579673855206736
295,Norte,AM,1559,33508,39,1891,2020-05-27,0.056434284350006
296,Norte,AM,2638,36146,73,1964,2020-05-28,0.0543351961489515
297,Norte,AM,2763,38909,47,2011,2020-05-29,0.0516847001978977
298,Norte,AM,1651,40560,36,2047,2020-05-30,0.0504684418145957
299,Norte,AM,818,41378,5,2052,2020-05-31,0.0495915703997293
300,Norte,AM,396,41774,19,2071,2020-06-01,0.0495762914731651
301,Norte,AM,1421,43195,31,2102,2020-06-02,0.0486630397036694
302,Norte,AM,1152,44347,36,2138,2020-06-03,0.0482107019640562
303,Norte,AM,2126,46473,45,2183,2020-06-04,0.0469735115013018
304,Norte,RR,0,0,0,0,2020-02-25,0
305,Norte,RR,0,0,0,0,2020-02-26,0
306,Norte,RR,0,0,0,0,2020-02-27,0
307,Norte,RR,0,0,0,0,2020-02-28,0
308,Norte,RR,0,0,0,0,2020-02-29,0
309,Norte,RR,0,0,0,0,2020-03-01,0
310,Norte,RR,0,0,0,0,2020-03-02,0
311,Norte,RR,0,0,0,0,2020-03-03,0
312,Norte,RR,0,0,0,0,2020-03-04,0
313,Norte,RR,0,0,0,0,2020-03-05,0
314,Norte,RR,0,0,0,0,2020-03-06,0
315,Norte,RR,0,0,0,0,2020-03-07,0
316,Norte,RR,0,0,0,0,2020-03-08,0
317,Norte,RR,0,0,0,0,2020-03-09,0
318,Norte,RR,0,0,0,0,2020-03-10,0
319,Norte,RR,0,0,0,0,2020-03-11,0
320,Norte,RR,0,0,0,0,2020-03-12,0
321,Norte,RR,0,0,0,0,2020-03-13,0
322,Norte,RR,0,0,0,0,2020-03-14,0
323,Norte,RR,0,0,0,0,2020-03-15,0
324,Norte,RR,0,0,0,0,2020-03-16,0
325,Norte,RR,0,0,0,0,2020-03-17,0
326,Norte,RR,0,0,0,0,2020-03-18,0
327,Norte,RR,0,0,0,0,2020-03-19,0
328,Norte,RR,0,0,0,0,2020-03-20,0
329,Norte,RR,0,0,0,0,2020-03-21,0
330,Norte,RR,2,2,0,0,2020-03-22,0
331,Norte,RR,0,2,0,0,2020-03-23,0
332,Norte,RR,0,2,0,0,2020-03-24,0
333,Norte,RR,6,8,0,0,2020-03-25,0
334,Norte,RR,0,8,0,0,2020-03-26,0
335,Norte,RR,2,10,0,0,2020-03-27,0
336,Norte,RR,2,12,0,0,2020-03-28,0
337,Norte,RR,4,16,0,0,2020-03-29,0
338,Norte,RR,0,16,0,0,2020-03-30,0
339,Norte,RR,0,16,0,0,2020-03-31,0
340,Norte,RR,6,22,0,0,2020-04-01,0
341,Norte,RR,4,26,0,0,2020-04-02,0
342,Norte,RR,4,30,0,0,2020-04-03,0
343,Norte,RR,7,37,1,1,2020-04-04,0.027027027027027
344,Norte,RR,5,42,0,1,2020-04-05,0.0238095238095238
345,Norte,RR,0,42,0,1,2020-04-06,0.0238095238095238
346,Norte,RR,0,42,0,1,2020-04-07,0.0238095238095238
347,Norte,RR,7,49,0,1,2020-04-08,0.0204081632653061
348,Norte,RR,3,52,0,1,2020-04-09,0.0192307692307692
349,Norte,RR,11,63,2,3,2020-04-10,0.0476190476190476
350,Norte,RR,12,75,0,3,2020-04-11,0.04
351,Norte,RR,4,79,0,3,2020-04-12,0.0379746835443038
352,Norte,RR,4,83,0,3,2020-04-13,0.036144578313253
353,Norte,RR,30,113,0,3,2020-04-14,0.0265486725663717
354,Norte,RR,1,114,0,3,2020-04-15,0.0263157894736842
355,Norte,RR,28,142,0,3,2020-04-16,0.0211267605633803
356,Norte,RR,22,164,0,3,2020-04-17,0.0182926829268293
357,Norte,RR,37,201,0,3,2020-04-18,0.0149253731343284
358,Norte,RR,21,222,0,3,2020-04-19,0.0135135135135135
359,Norte,RR,22,244,0,3,2020-04-20,0.0122950819672131
360,Norte,RR,3,247,0,3,2020-04-21,0.0121457489878543
361,Norte,RR,33,280,0,3,2020-04-22,0.0107142857142857
362,Norte,RR,17,297,0,3,2020-04-23,0.0101010101010101
363,Norte,RR,7,304,0,3,2020-04-24,0.00986842105263158
364,Norte,RR,41,345,0,3,2020-04-25,0.00869565217391304
365,Norte,RR,56,401,1,4,2020-04-26,0.00997506234413965
366,Norte,RR,6,407,0,4,2020-04-27,0.00982800982800983
367,Norte,RR,18,425,2,6,2020-04-28,0.0141176470588235
368,Norte,RR,27,452,0,6,2020-04-29,0.0132743362831858
369,Norte,RR,67,519,1,7,2020-04-30,0.0134874759152216
370,Norte,RR,83,602,1,8,2020-05-01,0.0132890365448505
371,Norte,RR,66,668,1,9,2020-05-02,0.0134730538922156
372,Norte,RR,72,740,2,11,2020-05-03,0.0148648648648649
373,Norte,RR,66,806,0,11,2020-05-04,0.0136476426799007
374,Norte,RR,63,869,0,11,2020-05-05,0.0126582278481013
375,Norte,RR,63,932,2,13,2020-05-06,0.0139484978540773
376,Norte,RR,88,1020,1,14,2020-05-07,0.0137254901960784
377,Norte,RR,104,1124,2,16,2020-05-08,0.0142348754448399
378,Norte,RR,78,1202,2,18,2020-05-09,0.0149750415973378
379,Norte,RR,88,1290,3,21,2020-05-10,0.0162790697674419
380,Norte,RR,5,1295,3,24,2020-05-11,0.0185328185328185
381,Norte,RR,33,1328,3,27,2020-05-12,0.0203313253012048
382,Norte,RR,83,1411,2,29,2020-05-13,0.0205527994330262
383,Norte,RR,89,1500,8,37,2020-05-14,0.0246666666666667
384,Norte,RR,89,1589,3,40,2020-05-15,0.0251730648206419
385,Norte,RR,117,1706,9,49,2020-05-16,0.0287221570926143
386,Norte,RR,85,1791,2,51,2020-05-17,0.0284757118927973
387,Norte,RR,85,1876,9,60,2020-05-18,0.0319829424307036
388,Norte,RR,109,1985,1,61,2020-05-19,0.0307304785894207
389,Norte,RR,82,2067,3,64,2020-05-20,0.03096274794388
390,Norte,RR,79,2146,8,72,2020-05-21,0.0335507921714818
391,Norte,RR,160,2306,9,81,2020-05-22,0.0351257588898526
392,Norte,RR,68,2374,0,81,2020-05-23,0.0341196293176074
393,Norte,RR,65,2439,3,84,2020-05-24,0.034440344403444
394,Norte,RR,75,2514,2,86,2020-05-25,0.0342084327764519
395,Norte,RR,69,2583,16,102,2020-05-26,0.0394889663182346
396,Norte,RR,99,2682,0,102,2020-05-27,0.0380313199105145
397,Norte,RR,277,2959,0,102,2020-05-28,0.0344711051030754
398,Norte,RR,139,3098,6,108,2020-05-29,0.0348612007746934
399,Norte,RR,201,3299,2,110,2020-05-30,0.0333434374052743
400,Norte,RR,175,3474,6,116,2020-05-31,0.0333909038572251
401,Norte,RR,218,3692,0,116,2020-06-01,0.0314192849404117
402,Norte,RR,158,3850,4,120,2020-06-02,0.0311688311688312
403,Norte,RR,293,4143,4,124,2020-06-03,0.0299300024137099
404,Norte,RR,340,4483,3,127,2020-06-04,0.0283292438099487
405,Norte,PA,0,0,0,0,2020-02-25,0
406,Norte,PA,0,0,0,0,2020-02-26,0
407,Norte,PA,0,0,0,0,2020-02-27,0
408,Norte,PA,0,0,0,0,2020-02-28,0
409,Norte,PA,0,0,0,0,2020-02-29,0
410,Norte,PA,0,0,0,0,2020-03-01,0
411,Norte,PA,0,0,0,0,2020-03-02,0
412,Norte,PA,0,0,0,0,2020-03-03,0
413,Norte,PA,0,0,0,0,2020-03-04,0
414,Norte,PA,0,0,0,0,2020-03-05,0
415,Norte,PA,0,0,0,0,2020-03-06,0
416,Norte,PA,0,0,0,0,2020-03-07,0
417,Norte,PA,0,0,0,0,2020-03-08,0
418,Norte,PA,0,0,0,0,2020-03-09,0
419,Norte,PA,0,0,0,0,2020-03-10,0
420,Norte,PA,0,0,0,0,2020-03-11,0
421,Norte,PA,0,0,0,0,2020-03-12,0
422,Norte,PA,0,0,0,0,2020-03-13,0
423,Norte,PA,0,0,0,0,2020-03-14,0
424,Norte,PA,0,0,0,0,2020-03-15,0
425,Norte,PA,0,0,0,0,2020-03-16,0
426,Norte,PA,0,0,0,0,2020-03-17,0
427,Norte,PA,0,0,0,0,2020-03-18,0
428,Norte,PA,1,1,0,0,2020-03-19,0
429,Norte,PA,1,2,0,0,2020-03-20,0
430,Norte,PA,0,2,0,0,2020-03-21,0
431,Norte,PA,2,4,0,0,2020-03-22,0
432,Norte,PA,1,5,0,0,2020-03-23,0
433,Norte,PA,0,5,0,0,2020-03-24,0
434,Norte,PA,2,7,0,0,2020-03-25,0
435,Norte,PA,6,13,0,0,2020-03-26,0
436,Norte,PA,0,13,0,0,2020-03-27,0
437,Norte,PA,4,17,0,0,2020-03-28,0
438,Norte,PA,1,18,0,0,2020-03-29,0
439,Norte,PA,3,21,0,0,2020-03-30,0
440,Norte,PA,11,32,0,0,2020-03-31,0
441,Norte,PA,8,40,1,1,2020-04-01,25
442,Norte,PA,6,46,0,1,2020-04-02,0.0217391304347826
443,Norte,PA,4,50,0,1,2020-04-03,0.02
444,Norte,PA,30,80,0,1,2020-04-04,0.0125
445,Norte,PA,6,86,0,1,2020-04-05,0.0116279069767442
446,Norte,PA,16,102,2,3,2020-04-06,0.0294117647058824
447,Norte,PA,36,138,2,5,2020-04-07,0.036231884057971
448,Norte,PA,29,167,1,6,2020-04-08,0.0359281437125748
449,Norte,PA,1,168,1,7,2020-04-09,0.0416666666666667
450,Norte,PA,2,170,2,9,2020-04-10,0.0529411764705882
451,Norte,PA,47,217,1,10,2020-04-11,0.0460829493087558
452,Norte,PA,29,246,3,13,2020-04-12,0.0528455284552846
453,Norte,PA,24,270,2,15,2020-04-13,0.0555555555555556
454,Norte,PA,53,323,4,19,2020-04-14,0.0588235294117647
455,Norte,PA,61,384,2,21,2020-04-15,0.0546875
456,Norte,PA,54,438,3,24,2020-04-16,0.0547945205479452
457,Norte,PA,119,557,2,26,2020-04-17,0.0466786355475763
458,Norte,PA,83,640,7,33,2020-04-18,0.0515625
459,Norte,PA,45,685,1,34,2020-04-19,0.0496350364963504
